BALANCE_AS_OF_DATE,BALANCE_AS_OF_DAY,PLANT_NAME,MATERIAL_NAME,UNRESRICTED_STOCK,STOCK_SELL_VALUE,SHELF_LIFE_IN_MONTH,SHELF_LIFE_IN_DAYS,AGING_DAYS,IS_OVER_SHELFLIFE,DAYS_TO_EXPIRE,LOSS_VALUE_PERCENT,LOSS_VALUE(OCCUR),LOSS_VALUE,PREVENTABLE
2024-08-31,45535,CHINA-WAREHOUSE,MAT-0155,467,794,5,150,306.00,YES,-156,20,158.80,158.80, -   
2024-12-31,45657,CHINA-WAREHOUSE,MAT-0032,200,792,11,330,184.00,NO,146,20, -   ,158.40,158.40
2023-12-31,45291,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,550.00,YES,-400,40,158.40,158.40, -   
2024-02-29,45351,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,490.00,YES,-340,40,158.40,158.40, -   
2024-03-31,45382,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,459.00,YES,-309,40,158.40,158.40, -   
2024-03-31,45382,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,459.00,YES,-309,40,158.40,158.40, -   
2024-03-31,45382,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,459.00,YES,-309,40,158.40,158.40, -   
2024-03-31,45382,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,459.00,YES,-309,40,158.40,158.40, -   
2024-03-31,45382,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,459.00,YES,-309,40,158.40,158.40, -   
2024-04-30,45412,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,429.00,YES,-279,40,158.40,158.40, -   
2024-04-30,45412,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,429.00,YES,-279,40,158.40,158.40, -   
2024-04-30,45412,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,429.00,YES,-279,40,158.40,158.40, -   
2024-04-30,45412,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,429.00,YES,-279,40,158.40,158.40, -   
2024-04-30,45412,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,429.00,YES,-279,40,158.40,158.40, -   
2024-05-31,45443,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,398.00,YES,-248,40,158.40,158.40, -   
2024-05-31,45443,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,398.00,YES,-248,40,158.40,158.40, -   
2024-05-31,45443,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,398.00,YES,-248,40,158.40,158.40, -   
2024-05-31,45443,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,398.00,YES,-248,40,158.40,158.40, -   
2024-05-31,45443,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,398.00,YES,-248,40,158.40,158.40, -   
2024-06-30,45473,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,368.00,YES,-218,40,158.40,158.40, -   
2024-06-30,45473,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,368.00,YES,-218,40,158.40,158.40, -   
2024-06-30,45473,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,368.00,YES,-218,40,158.40,158.40, -   
2024-07-31,45504,CHINA-WAREHOUSE,MAT-0375,100,396,5,150,337.00,YES,-187,40,158.40,158.40, -   
2024-07-31,45504,CHINA-WAREHOUSE,MAT-0375,100,396,5,150,337.00,YES,-187,40,158.40,158.40, -   
2024-08-31,45535,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,306.00,YES,-156,40,158.40,158.40, -   
2024-10-31,45596,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,245.00,YES,-95,40,158.40,158.40, -   
2024-11-30,45626,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,215.00,YES,-65,40,158.40,158.40, -   
2024-12-31,45657,CHINA-WAREHOUSE,MAT-0375,0,396,5,150,184.00,YES,-34,40,158.40,158.40, -   
2024-10-31,45596,SINGAPORE-WAREHOUSE,MAT-0320,1375,633,4,120,245.00,YES,-125,25,158.25,158.25, -   
2024-11-30,45626,SINGAPORE-WAREHOUSE,MAT-0320,1375,633,4,120,215.00,YES,-95,25,158.25,158.25, -   
2024-05-31,45443,SINGAPORE-WAREHOUSE,MAT-0109,1350,1580,8,240,398.00,YES,-158,10,158.00,158.00, -   
2024-05-31,45443,SINGAPORE-WAREHOUSE,MAT-0109,1350,1580,8,240,398.00,YES,-158,10,158.00,158.00, -   
2024-07-31,45504,SINGAPORE-WAREHOUSE,MAT-0109,1350,1580,8,240,337.00,YES,-97,10,158.00,158.00, -   
2024-07-31,45504,SINGAPORE-WAREHOUSE,MAT-0109,1350,1580,8,240,337.00,YES,-97,10,158.00,158.00, -   
2024-07-31,45504,SINGAPORE-WAREHOUSE,MAT-0109,1350,1580,8,240,337.00,YES,-97,10,158.00,158.00, -   
2023-12-31,45291,SINGAPORE-WAREHOUSE,MAT-0112,1250,788,6,180,550.00,YES,-370,20,157.60,157.60, -   
2024-09-30,45565,SINGAPORE-WAREHOUSE,MAT-0056,4100,3143,3,90,276.00,YES,-186,5,157.15,157.15, -   
2024-09-30,45565,SINGAPORE-WAREHOUSE,MAT-0263,950,523,5,150,276.00,YES,-126,30,156.90,156.90, -   
2024-08-31,45535,CHINA-WAREHOUSE,MAT-0386,750,1568,2,60,306.00,YES,-246,10,156.80,156.80, -   
2024-03-31,45382,SINGAPORE-WAREHOUSE,MAT-0386,2750,1568,2,60,459.00,YES,-399,10,156.80,156.80, -   
2024-03-31,45382,SINGAPORE-WAREHOUSE,MAT-0386,2750,1568,2,60,459.00,YES,-399,10,156.80,156.80, -   
2024-05-31,45443,SINGAPORE-WAREHOUSE,MAT-0156,1375,784,8,240,398.00,YES,-158,20,156.80,156.80, -   
2024-07-31,45504,SINGAPORE-WAREHOUSE,MAT-0112,1375,784,6,180,337.00,YES,-157,20,156.80,156.80, -   
2024-07-31,45504,SINGAPORE-WAREHOUSE,MAT-0112,1375,784,6,180,337.00,YES,-157,20,156.80,156.80, -   
2024-08-31,45535,SINGAPORE-WAREHOUSE,MAT-0112,1375,784,6,180,306.00,YES,-126,20,156.80,156.80, -   
2024-08-31,45535,SINGAPORE-WAREHOUSE,MAT-0112,1375,784,6,180,306.00,YES,-126,20,156.80,156.80, -   
2024-08-31,45535,SINGAPORE-WAREHOUSE,MAT-0175,1375,784,5,150,306.00,YES,-156,20,156.80,156.80, -   
2024-09-30,45565,SINGAPORE-WAREHOUSE,MAT-0175,1375,784,5,150,276.00,YES,-126,20,156.80,156.80, -   
2024-09-30,45565,SINGAPORE-WAREHOUSE,MAT-0175,1375,784,5,150,276.00,YES,-126,20,156.80,156.80, -   
2024-02-29,45351,SINGAPORE-WAREHOUSE,MAT-0335,4125,3135,8,240,490.00,YES,-250,5,156.75,156.75, -   
2024-11-30,45626,SINGAPORE-WAREHOUSE,MAT-0109,1350,1566,8,240,215.00,NO,25,10, -   ,156.60,156.60
2024-11-30,45626,SINGAPORE-WAREHOUSE,MAT-0109,1350,1566,8,240,215.00,NO,25,10, -   ,156.60,156.60
2024-11-30,45626,SINGAPORE-WAREHOUSE,MAT-0109,1350,1566,8,240,215.00,NO,25,10, -   ,156.60,156.60
2024-03-31,45382,SINGAPORE-WAREHOUSE,MAT-0112,1350,783,6,180,459.00,YES,-279,20,156.60,156.60, -   
2024-03-31,45382,SINGAPORE-WAREHOUSE,MAT-0112,1350,783,6,180,459.00,YES,-279,20,156.60,156.60, -   
2024-04-30,45412,SINGAPORE-WAREHOUSE,MAT-0109,1350,1566,8,240,429.00,YES,-189,10,156.60,156.60, -   
2024-04-30,45412,SINGAPORE-WAREHOUSE,MAT-0109,1350,1566,8,240,429.00,YES,-189,10,156.60,156.60, -   
2024-08-31,45535,SINGAPORE-WAREHOUSE,MAT-0109,1350,1566,8,240,306.00,YES,-66,10,156.60,156.60, -   
2024-08-31,45535,SINGAPORE-WAREHOUSE,MAT-0109,1350,1566,8,240,306.00,YES,-66,10,156.60,156.60, -   
2024-08-31,45535,SINGAPORE-WAREHOUSE,MAT-0109,1350,1566,8,240,306.00,YES,-66,10,156.60,156.60, -   
2024-04-30,45412,SINGAPORE-WAREHOUSE,MAT-0112,1325,782,6,180,429.00,YES,-249,20,156.40,156.40, -   
2024-05-31,45443,SINGAPORE-WAREHOUSE,MAT-0112,1325,782,6,180,398.00,YES,-218,20,156.40,156.40, -   
2024-11-30,45626,SINGAPORE-WAREHOUSE,MAT-0413,1150,782,7,210,215.00,YES,-5,20,156.40,156.40, -   
2024-10-31,45596,SINGAPORE-WAREHOUSE,MAT-0354,1275,625,7,210,245.00,YES,-35,25,156.25,156.25, -   
2023-12-31,45291,SINGAPORE-WAREHOUSE,MAT-0269,1200,624,8,240,550.00,YES,-310,25,156.00,156.00, -   
2024-11-30,45626,SINGAPORE-WAREHOUSE,MAT-0354,1300,624,7,210,215.00,YES,-5,25,156.00,156.00, -   
2024-11-30,45626,SINGAPORE-WAREHOUSE,MAT-0354,1300,624,7,210,215.00,YES,-5,25,156.00,156.00, -   
2024-02-29,45351,SINGAPORE-WAREHOUSE,MAT-0056,4125,3112,3,90,490.00,YES,-400,5,155.60,155.60, -   
2024-09-30,45565,SINGAPORE-WAREHOUSE,MAT-0247,1275,778,6,180,276.00,YES,-96,20,155.60,155.60, -   
2024-10-31,45596,SINGAPORE-WAREHOUSE,MAT-0247,1275,778,6,180,245.00,YES,-65,20,155.60,155.60, -   
2024-11-30,45626,SINGAPORE-WAREHOUSE,MAT-0247,1275,778,6,180,215.00,YES,-35,20,155.60,155.60, -   
2024-12-31,45657,SINGAPORE-WAREHOUSE,MAT-0247,1275,778,6,180,184.00,YES,-4,20,155.60,155.60, -   
2024-02-29,45351,SINGAPORE-WAREHOUSE,MAT-0109,1350,1553,8,240,490.00,YES,-250,10,155.30,155.30, -   
2024-02-29,45351,SINGAPORE-WAREHOUSE,MAT-0109,1350,1553,8,240,490.00,YES,-250,10,155.30,155.30, -   
2024-03-31,45382,SINGAPORE-WAREHOUSE,MAT-0109,1350,1553,8,240,459.00,YES,-219,10,155.30,155.30, -   
2024-03-31,45382,SINGAPORE-WAREHOUSE,MAT-0109,1350,1553,8,240,459.00,YES,-219,10,155.30,155.30, -   
2024-03-31,45382,SINGAPORE-WAREHOUSE,MAT-0109,1350,1553,8,240,459.00,YES,-219,10,155.30,155.30, -   
2024-03-31,45382,SINGAPORE-WAREHOUSE,MAT-0109,1350,1553,8,240,459.00,YES,-219,10,155.30,155.30, -   
2024-05-31,45443,SINGAPORE-WAREHOUSE,MAT-0247,1250,775,6,180,398.00,YES,-218,20,155.00,155.00, -   
2024-12-31,45657,SINGAPORE-WAREHOUSE,MAT-0058,600,618,11,330,184.00,NO,146,25, -   ,154.50,154.50
2024-08-31,45535,SINGAPORE-WAREHOUSE,MAT-0056,4100,3081,3,90,306.00,YES,-216,5,154.05,154.05, -   
2024-08-31,45535,SINGAPORE-WAREHOUSE,MAT-0367,1375,770,4,120,306.00,YES,-186,20,154.00,154.00, -   
2024-08-31,45535,SINGAPORE-WAREHOUSE,MAT-0175,1350,770,5,150,306.00,YES,-156,20,154.00,154.00, -   
2024-09-30,45565,SINGAPORE-WAREHOUSE,MAT-0175,1350,770,5,150,276.00,YES,-126,20,154.00,154.00, -   
2024-10-31,45596,SINGAPORE-WAREHOUSE,MAT-0175,1375,770,5,150,245.00,YES,-95,20,154.00,154.00, -   
2024-10-31,45596,SINGAPORE-WAREHOUSE,MAT-0175,1375,770,5,150,245.00,YES,-95,20,154.00,154.00, -   
2024-12-31,45657,SINGAPORE-WAREHOUSE,MAT-0346,1375,1540,6,180,184.00,YES,-4,10,154.00,154.00, -   
2024-12-31,45657,SINGAPORE-WAREHOUSE,MAT-0011,5500,3080,3,90,184.00,YES,-94,5,154.00,154.00, -   
2024-12-31,45657,CHINA-WAREHOUSE,MAT-0118,200,1026,2,60,184.00,YES,-124,15,153.90,153.90, -   
2024-08-31,45535,SINGAPORE-WAREHOUSE,MAT-0263,950,513,5,150,306.00,YES,-156,30,153.90,153.90, -   
2024-10-31,45596,SINGAPORE-WAREHOUSE,MAT-0263,950,513,5,150,245.00,YES,-95,30,153.90,153.90, -   
2024-03-31,45382,SINGAPORE-WAREHOUSE,MAT-0112,1325,769,6,180,459.00,YES,-279,20,153.80,153.80, -   
2024-03-31,45382,SINGAPORE-WAREHOUSE,MAT-0112,1325,769,6,180,459.00,YES,-279,20,153.80,153.80, -   
2024-08-31,45535,SINGAPORE-WAREHOUSE,MAT-0406,1300,767,7,210,306.00,YES,-96,20,153.40,153.40, -   
2024-10-31,45596,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,245.00,NO,25,40, -   ,153.20,153.20
2024-10-31,45596,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,245.00,NO,25,40, -   ,153.20,153.20
2024-10-31,45596,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,245.00,NO,25,40, -   ,153.20,153.20
2024-10-31,45596,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,245.00,NO,25,40, -   ,153.20,153.20
2024-10-31,45596,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,245.00,NO,25,40, -   ,153.20,153.20
2024-10-31,45596,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,245.00,NO,25,40, -   ,153.20,153.20
2024-10-31,45596,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,245.00,NO,25,40, -   ,153.20,153.20
2024-10-31,45596,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,245.00,NO,25,40, -   ,153.20,153.20
2024-11-30,45626,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,215.00,NO,55,40, -   ,153.20,153.20
2024-11-30,45626,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,215.00,NO,55,40, -   ,153.20,153.20
2024-11-30,45626,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,215.00,NO,55,40, -   ,153.20,153.20
2024-11-30,45626,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,215.00,NO,55,40, -   ,153.20,153.20
2024-11-30,45626,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,215.00,NO,55,40, -   ,153.20,153.20
2024-11-30,45626,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,215.00,NO,55,40, -   ,153.20,153.20
2024-11-30,45626,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,215.00,NO,55,40, -   ,153.20,153.20
2024-11-30,45626,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,215.00,NO,55,40, -   ,153.20,153.20
2024-11-30,45626,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,215.00,NO,55,40, -   ,153.20,153.20
2024-11-30,45626,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,215.00,NO,55,40, -   ,153.20,153.20
2024-12-31,45657,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,184.00,NO,86,40, -   ,153.20,153.20
2024-12-31,45657,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,184.00,NO,86,40, -   ,153.20,153.20
2024-12-31,45657,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,184.00,NO,86,40, -   ,153.20,153.20
2024-12-31,45657,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,184.00,NO,86,40, -   ,153.20,153.20
2024-12-31,45657,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,184.00,NO,86,40, -   ,153.20,153.20
2024-12-31,45657,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,184.00,NO,86,40, -   ,153.20,153.20
2024-12-31,45657,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,184.00,NO,86,40, -   ,153.20,153.20
2024-12-31,45657,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,184.00,NO,86,40, -   ,153.20,153.20
2024-12-31,45657,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,184.00,NO,86,40, -   ,153.20,153.20
2024-12-31,45657,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,184.00,NO,86,40, -   ,153.20,153.20
2024-07-31,45504,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,337.00,YES,-67,40,153.20,153.20, -   
2024-07-31,45504,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,337.00,YES,-67,40,153.20,153.20, -   
2024-07-31,45504,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,337.00,YES,-67,40,153.20,153.20, -   
2024-07-31,45504,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,337.00,YES,-67,40,153.20,153.20, -   
2024-07-31,45504,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,337.00,YES,-67,40,153.20,153.20, -   
2024-07-31,45504,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,337.00,YES,-67,40,153.20,153.20, -   
2024-07-31,45504,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,337.00,YES,-67,40,153.20,153.20, -   
2024-08-31,45535,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,306.00,YES,-36,40,153.20,153.20, -   
2024-08-31,45535,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,306.00,YES,-36,40,153.20,153.20, -   
2024-08-31,45535,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,306.00,YES,-36,40,153.20,153.20, -   
2024-08-31,45535,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,306.00,YES,-36,40,153.20,153.20, -   
2024-08-31,45535,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,306.00,YES,-36,40,153.20,153.20, -   
2024-08-31,45535,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,306.00,YES,-36,40,153.20,153.20, -   
2024-08-31,45535,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,306.00,YES,-36,40,153.20,153.20, -   
2024-09-30,45565,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,276.00,YES,-6,40,153.20,153.20, -   
2024-09-30,45565,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,276.00,YES,-6,40,153.20,153.20, -   
2024-09-30,45565,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,276.00,YES,-6,40,153.20,153.20, -   
2024-09-30,45565,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,276.00,YES,-6,40,153.20,153.20, -   
2024-09-30,45565,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,276.00,YES,-6,40,153.20,153.20, -   
2024-09-30,45565,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,276.00,YES,-6,40,153.20,153.20, -   
2024-09-30,45565,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,276.00,YES,-6,40,153.20,153.20, -   
2024-09-30,45565,CHINA-WAREHOUSE,MAT-0197,0,383,9,270,276.00,YES,-6,40,153.20,153.20, -   
2024-01-31,45322,SINGAPORE-WAREHOUSE,MAT-0269,1200,612,8,240,519.00,YES,-279,25,153.00,153.00, -   
2024-06-30,45473,CHINA-WAREHOUSE,MAT-0056,550,3053,3,90,368.00,YES,-278,5,152.65,152.65, -   
2024-03-31,45382,SINGAPORE-WAREHOUSE,MAT-0335,4125,3053,8,240,459.00,YES,-219,5,152.65,152.65, -   
2024-03-31,45382,SINGAPORE-WAREHOUSE,MAT-0335,4125,3053,8,240,459.00,YES,-219,5,152.65,152.65, -   
2024-09-30,45565,SINGAPORE-WAREHOUSE,MAT-0335,4125,3053,8,240,276.00,YES,-36,5,152.65,152.65, -   
2024-09-30,45565,SINGAPORE-WAREHOUSE,MAT-0335,4125,3053,8,240,276.00,YES,-36,5,152.65,152.65, -   
2023-12-31,45291,SINGAPORE-WAREHOUSE,MAT-0109,1350,1526,8,240,550.00,YES,-310,10,152.60,152.60, -   
2024-01-31,45322,SINGAPORE-WAREHOUSE,MAT-0109,1350,1526,8,240,519.00,YES,-279,10,152.60,152.60, -   
2024-01-31,45322,SINGAPORE-WAREHOUSE,MAT-0109,1350,1526,8,240,519.00,YES,-279,10,152.60,152.60, -   
2024-06-30,45473,SINGAPORE-WAREHOUSE,MAT-0247,1250,763,6,180,368.00,YES,-188,20,152.60,152.60, -   
2024-07-31,45504,SINGAPORE-WAREHOUSE,MAT-0247,1250,763,6,180,337.00,YES,-157,20,152.60,152.60, -   
2024-07-31,45504,SINGAPORE-WAREHOUSE,MAT-0228,1350,1526,7,210,337.00,YES,-127,10,152.60,152.60, -   
2024-08-31,45535,SINGAPORE-WAREHOUSE,MAT-0247,1250,763,6,180,306.00,YES,-126,20,152.60,152.60, -   
2024-09-30,45565,SINGAPORE-WAREHOUSE,MAT-0247,1250,763,6,180,276.00,YES,-96,20,152.60,152.60, -   
2024-10-31,45596,SINGAPORE-WAREHOUSE,MAT-0247,1250,763,6,180,245.00,YES,-65,20,152.60,152.60, -   
2024-11-30,45626,SINGAPORE-WAREHOUSE,MAT-0247,1250,763,6,180,215.00,YES,-35,20,152.60,152.60, -   
2024-12-31,45657,SINGAPORE-WAREHOUSE,MAT-0247,1250,763,6,180,184.00,YES,-4,20,152.60,152.60, -   
2024-10-31,45596,SINGAPORE-WAREHOUSE,MAT-0056,4125,3047,3,90,245.00,YES,-155,5,152.35,152.35, -   
2024-11-30,45626,CHINA-WAREHOUSE,MAT-0236,225,1015,4,120,215.00,YES,-95,15,152.25,152.25, -   
2024-01-31,45322,CHINA-WAREHOUSE,MAT-0194,194,608,2,60,519.00,YES,-459,25,152.00,152.00, -   
2024-09-30,45565,CHINA-WAREHOUSE,MAT-0264,200,1518,7,210,276.00,YES,-66,10,151.80,151.80, -   
2024-12-31,45657,CHINA-WAREHOUSE,MAT-0187,544,506,5,150,184.00,YES,-34,30,151.80,151.80, -   
2024-01-31,45322,CHINA-WAREHOUSE,MAT-0386,725,1515,2,60,519.00,YES,-459,10,151.50,151.50, -   
2024-02-29,45351,CHINA-WAREHOUSE,MAT-0386,725,1515,2,60,490.00,YES,-430,10,151.50,151.50, -   
2024-12-31,45657,SINGAPORE-WAREHOUSE,MAT-0363,5500,3025,7,210,184.00,NO,26,5, -   ,151.25,151.25
2024-03-31,45382,CHINA-WAREHOUSE,MAT-0383,0,3025,4,120,459.00,YES,-339,5,151.25,151.25, -   
2024-04-30,45412,CHINA-WAREHOUSE,MAT-0383,0,3025,4,120,429.00,YES,-309,5,151.25,151.25, -   
2024-05-31,45443,CHINA-WAREHOUSE,MAT-0383,15125,3025,4,120,398.00,YES,-278,5,151.25,151.25, -   
2024-06-30,45473,CHINA-WAREHOUSE,MAT-0383,15125,3025,4,120,368.00,YES,-248,5,151.25,151.25, -   
2024-10-31,45596,SINGAPORE-WAREHOUSE,MAT-0363,5500,3025,7,210,245.00,YES,-35,5,151.25,151.25, -   
2024-10-31,45596,SINGAPORE-WAREHOUSE,MAT-0363,5500,3025,7,210,245.00,YES,-35,5,151.25,151.25, -   
2024-12-31,45657,SINGAPORE-WAREHOUSE,MAT-0345,0,3025,6,180,184.00,YES,-4,5,151.25,151.25, -   
2024-12-31,45657,SINGAPORE-WAREHOUSE,MAT-0171,5500,3025,6,180,184.00,YES,-4,5,151.25,151.25, -   
2023-12-31,45291,SINGAPORE-WAREHOUSE,MAT-0390,800,504,7,210,550.00,YES,-340,30,151.20,151.20, -   
2024-10-31,45596,SINGAPORE-WAREHOUSE,MAT-0175,1350,756,5,150,245.00,YES,-95,20,151.20,151.20, -   
2024-11-30,45626,SINGAPORE-WAREHOUSE,MAT-0175,1375,756,5,150,215.00,YES,-65,20,151.20,151.20, -   
2024-11-30,45626,SINGAPORE-WAREHOUSE,MAT-0175,1375,756,5,150,215.00,YES,-65,20,151.20,151.20, -   
2024-06-30,45473,SINGAPORE-WAREHOUSE,MAT-0112,1325,755,6,180,368.00,YES,-188,20,151.00,151.00, -   
2024-11-30,45626,SINGAPORE-WAREHOUSE,MAT-0056,4125,3014,3,90,215.00,YES,-125,5,150.70,150.70, -   
2024-06-30,45473,SINGAPORE-WAREHOUSE,MAT-0237,4125,3011,8,240,368.00,YES,-128,5,150.55,150.55, -   
2024-08-31,45535,SINGAPORE-WAREHOUSE,MAT-0044,1375,3011,6,180,306.00,YES,-126,5,150.55,150.55, -   
2024-10-31,45596,SINGAPORE-WAREHOUSE,MAT-0335,4125,3011,8,240,245.00,YES,-5,5,150.55,150.55, -   
2024-10-31,45596,SINGAPORE-WAREHOUSE,MAT-0335,4125,3011,8,240,245.00,YES,-5,5,150.55,150.55, -   
2024-10-31,45596,SINGAPORE-WAREHOUSE,MAT-0335,4125,3011,8,240,245.00,YES,-5,5,150.55,150.55, -   
2024-02-29,45351,SINGAPORE-WAREHOUSE,MAT-0345,2500,3000,6,180,490.00,YES,-310,5,150.00,150.00, -   
2024-02-29,45351,SINGAPORE-WAREHOUSE,MAT-0269,1200,600,8,240,490.00,YES,-250,25,150.00,150.00, -   
2024-06-30,45473,SINGAPORE-WAREHOUSE,MAT-0345,2500,3000,6,180,368.00,YES,-188,5,150.00,150.00, -   
2024-10-31,45596,SINGAPORE-WAREHOUSE,MAT-0345,2500,3000,6,180,245.00,YES,-65,5,150.00,150.00, -   
2024-10-31,45596,SINGAPORE-WAREHOUSE,MAT-0354,1225,600,7,210,245.00,YES,-35,25,150.00,150.00, -   
2024-11-30,45626,SINGAPORE-WAREHOUSE,MAT-0345,2500,3000,6,180,215.00,YES,-35,5,150.00,150.00, -   
2024-11-30,45626,SINGAPORE-WAREHOUSE,MAT-0354,1250,600,7,210,215.00,YES,-5,25,150.00,150.00, -   
2024-11-30,45626,SINGAPORE-WAREHOUSE,MAT-0354,1250,600,7,210,215.00,YES,-5,25,150.00,150.00, -   
2024-11-30,45626,SINGAPORE-WAREHOUSE,MAT-0354,1250,600,7,210,215.00,YES,-5,25,150.00,150.00, -   
2024-11-30,45626,SINGAPORE-WAREHOUSE,MAT-0354,1250,600,7,210,215.00,YES,-5,25,150.00,150.00, -   
2024-10-31,45596,SINGAPORE-WAREHOUSE,MAT-0044,1375,2998,6,180,245.00,YES,-65,5,149.90,149.90, -   
2024-11-30,45626,SINGAPORE-WAREHOUSE,MAT-0044,1375,2998,6,180,215.00,YES,-35,5,149.90,149.90, -   
2023-12-31,45291,CHINA-WAREHOUSE,MAT-0229,950,2983,5,150,550.00,YES,-400,5,149.15,149.15, -   
2024-09-30,45565,CHINA-WAREHOUSE,MAT-0229,950,2983,5,150,276.00,YES,-126,5,149.15,149.15, -   
2024-07-31,45504,SINGAPORE-WAREHOUSE,MAT-0345,2500,2975,6,180,337.00,YES,-157,5,148.75,148.75, -   
2024-08-31,45535,SINGAPORE-WAREHOUSE,MAT-0345,2500,2975,6,180,306.00,YES,-126,5,148.75,148.75, -   
2024-11-30,45626,SINGAPORE-WAREHOUSE,MAT-0175,1350,743,5,150,215.00,YES,-65,20,148.60,148.60, -   
2024-07-31,45504,CHINA-WAREHOUSE,MAT-0233,0,297,12,360,337.00,NO,23,50, -   ,148.50,148.50
2024-07-31,45504,CHINA-WAREHOUSE,MAT-0233,0,297,12,360,337.00,NO,23,50, -   ,148.50,148.50
2024-07-31,45504,CHINA-WAREHOUSE,MAT-0233,0,297,12,360,337.00,NO,23,50, -   ,148.50,148.50
2024-07-31,45504,CHINA-WAREHOUSE,MAT-0233,0,297,12,360,337.00,NO,23,50, -   ,148.50,148.50
2024-07-31,45504,CHINA-WAREHOUSE,MAT-0233,0,297,12,360,337.00,NO,23,50, -   ,148.50,148.50
2024-07-31,45504,CHINA-WAREHOUSE,MAT-0233,0,297,12,360,337.00,NO,23,50, -   ,148.50,148.50
2024-07-31,45504,CHINA-WAREHOUSE,MAT-0233,0,297,12,360,337.00,NO,23,50, -   ,148.50,148.50
2024-08-31,45535,CHINA-WAREHOUSE,MAT-0233,0,297,12,360,306.00,NO,54,50, -   ,148.50,148.50
2024-08-31,45535,CHINA-WAREHOUSE,MAT-0233,0,297,12,360,306.00,NO,54,50, -   ,148.50,148.50
